USE_LICENSE_URL,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG,SEX,LIFE_STAGE,GENUS,PHYLORDER,FAMILY,MINIMUM_ELEVATION,MAXIMUM_ELEVATION,SPECIES
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Toquima Range, 1.5 mi SE Mt. Jefferson",1-Jul-33,38.77295,-116.91202,male,,Tamias,Rodentia,Sciuridae,7800,7800,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Toquima Range, 1 mi E Jefferson",30-Jun-33,38.71333,-116.96317,female,,Tamias,Rodentia,Sciuridae,7600,7600,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Toquima Range, S slope Mt. Jefferson",1-Jul-33,38.78833,-116.93167,male,,Tamias,Rodentia,Sciuridae,9300,9300,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Toquima Range, 1.5 mi SE Mt. Jefferson",1-Jul-33,38.77295,-116.91202,female,,Tamias,Rodentia,Sciuridae,7800,7800,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Toquima Range, N slope Toquima Mt.",2-Jul-33,,,male,,Tamias,Rodentia,Sciuridae,9400,9400,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Monitor Valley, 9 mi E Toquima Valley",7-Jul-33,,,male,,Tamias,Rodentia,Sciuridae,7000,7000,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Monitor Valley, 8 mi E Toquima Mt.",8-Jul-33,,,female,,Tamias,Rodentia,Sciuridae,7000,7000,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Monitor Valley, 8 mi E Toquima Mt.",8-Jul-33,,,female,,Tamias,Rodentia,Sciuridae,7000,7000,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Hot Creek Range, 8 mi W Tybo",10-Jul-33,38.37,-116.5476,male,,Tamias,Rodentia,Sciuridae,6700,6700,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Hot Creek Range, 8 mi W Tybo",10-Jul-33,38.37,-116.5476,female,,Tamias,Rodentia,Sciuridae,6900,6900,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Hot Creek Range, 8 mi W Tybo",10-Jul-33,38.37,-116.5476,female,,Tamias,Rodentia,Sciuridae,6700,6700,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Monitor Range, Greenmonster Canyon",14-Jul-33,38.73167,-116.47028,female,,Tamias,Rodentia,Sciuridae,7500,7500,Tamias umbrinus
