USE_LICENSE_URL,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG,SEX,LIFE_STAGE,GENUS,PHYLORDER,FAMILY,MINIMUM_ELEVATION,MAXIMUM_ELEVATION,SPECIES
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,2.5 mi NW Blair Junction,27-May-28,38.04424,-117.80851,male,,Urocitellus,Rodentia,Sciuridae,4950,4950,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,3 mi N the Crossing,30-May-28,,,male,,Urocitellus,Rodentia,Sciuridae,5000,5000,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Chiatovich Ranch,5-Jun-28,37.82444,-118.07944,male,,Urocitellus,Rodentia,Sciuridae,4900,4900,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Fish Lake,22-May-28,37.73806,-118.05361,female,,Urocitellus,Rodentia,Sciuridae,4800,4800,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Fish Lake,22-May-28,37.73806,-118.05361,male,,Urocitellus,Rodentia,Sciuridae,4800,4800,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Cave Spring, Silver Peak Range",21-Jun-28,37.8,-117.84167,male,,Urocitellus,Rodentia,Sciuridae,6248,6248,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,6 mi E Stillwater,15-May-29,39.52167,-118.43382,male,,Urocitellus,Rodentia,Sciuridae,3950,3950,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,6 mi E Stillwater,15-May-29,39.52167,-118.43382,male,,Urocitellus,Rodentia,Sciuridae,3950,3950,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,5 mi W Mt. Well,18-May-29,,,male,,Urocitellus,Rodentia,Sciuridae,4900,4900,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,2.5 mi E Baker,28-May-29,39.01333,-114.07499,male,,Urocitellus,Rodentia,Sciuridae,5700,5700,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,2.5 mi E Baker,28-May-29,39.01333,-114.07499,male,,Urocitellus,Rodentia,Sciuridae,5700,5700,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,1 mi N Baker,31-May-29,39.02783,-114.12194,male,,Urocitellus,Rodentia,Sciuridae,,,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"7 mi SW Osceola, Spring Valley",30-Jun-29,39.01881,-114.47679,female,,Urocitellus,Rodentia,Sciuridae,6100,6100,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,5 mi SE Millett Post Office,19-May-30,38.96403,-117.1143,male,,Urocitellus,Rodentia,Sciuridae,5500,5500,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,mouth of Kingston Canyon,17-Jun-30,39.20583,-117.09056,male,,Urocitellus,Rodentia,Sciuridae,6000,6000,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"9 mi S Schellbourne Pass, Steptoe Valley",10-Aug-30,39.67511,-114.64778,male,,Urocitellus,Rodentia,Sciuridae,6150,6150,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,7.5 mi E Goldfield,25-Apr-31,37.70861,-117.09784,female,,Urocitellus,Rodentia,Sciuridae,7500,7500,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,1 mi W Panaca,18-Jun-31,37.79056,-114.40688,male,,Urocitellus,Rodentia,Sciuridae,4750,4750,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"White River Valley, 15 mi WSW Sunnyside",9-Jun-32,38.34011,-115.27567,male,,Urocitellus,Rodentia,Sciuridae,5500,5500,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,3 mi NE Winnemucca,2-Jul-35,41.0038,-117.69416,female,,Urocitellus,Rodentia,Sciuridae,4700,4700,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,3 mi NE Winnemucca,2-Jul-35,41.0038,-117.69416,female,,Urocitellus,Rodentia,Sciuridae,4700,4700,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,3 mi NE Winnemucca,2-Jul-35,41.0038,-117.69416,male,,Urocitellus,Rodentia,Sciuridae,4700,4700,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,3 mi NE Winnemucca,2-Jul-35,41.0038,-117.69416,female,,Urocitellus,Rodentia,Sciuridae,4700,4700,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,3 mi NE Winnemucca,2-Jul-35,41.0038,-117.69416,female,,Urocitellus,Rodentia,Sciuridae,4700,4700,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,3 mi NE Winnemucca,2-Jul-35,41.0038,-117.69416,female,,Urocitellus,Rodentia,Sciuridae,4700,4700,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,3 mi NE Winnemucca,2-Jul-35,41.0038,-117.69416,female,,Urocitellus,Rodentia,Sciuridae,4700,4700,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,3 mi NE Winnemucca,2-Jul-35,41.0038,-117.69416,male,,Urocitellus,Rodentia,Sciuridae,4700,4700,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,3 mi NE Winnemucca,2-Jul-35,41.0038,-117.69416,male,,Urocitellus,Rodentia,Sciuridae,4700,4700,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,1 mi N Winnemucca,2-Jul-35,40.98755,-117.73472,female,,Urocitellus,Rodentia,Sciuridae,4600,4600,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,1 mi N Winnemucca,2-Jul-35,40.98755,-117.73472,male,,Urocitellus,Rodentia,Sciuridae,4600,4600,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,1 mi N Winnemucca,2-Jul-35,40.98755,-117.73472,male,,Urocitellus,Rodentia,Sciuridae,4600,4600,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Toulon,29-Jun-35,40.06278,-118.64389,unknown,,Urocitellus,Rodentia,Sciuridae,3900,3900,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,1.5 mi SW Fallon,15-May-36,39.45824,-118.79623,male,,Urocitellus,Rodentia,Sciuridae,,,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Reese River Valley, 7 mi N Austin",18-May-36,39.59,-117.16,male,,Urocitellus,Rodentia,Sciuridae,,,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Reese River Valley, 7 mi N Austin",18-May-36,39.59,-117.16,female,,Urocitellus,Rodentia,Sciuridae,,,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Winzell,7-Jun-36,40.08633,-116.27112,male,,Urocitellus,Rodentia,Sciuridae,,,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Diamond Valley, 4 mi S Romano",4-Jun-36,39.87896,-116.07556,male,,Urocitellus,Rodentia,Sciuridae,,,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Diamond Valley, 4 mi S Romano",4-Jun-36,39.87896,-116.07556,male,,Urocitellus,Rodentia,Sciuridae,,,Urocitellus mollis
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,3 mi E and 10 mi N Gerlach,11-Jul-36,40.7966,-119.29709,unknown,,Urocitellus,Rodentia,Sciuridae,4000,4000,Urocitellus mollis
