COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG,DETECTED,NOT_DETECTED,SEX,WEIGHT,LIFE_STAGE,EXAMINED_FOR,NOT_EXAMINED_FOR,SPECIES
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",7-May-24,35.75140997,-82.21781001,ectoparasite,endoparasite,male,35.7 g,adult,ectoparasite,endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",7-May-24,35.75174399,-82.21779501,ectoparasite,endoparasite,male,22 g,adult,ectoparasite,endoparasite,Blarina brevicauda
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",27-May-21,35.75174399,-82.21775704,ectoparasite,endoparasite,male,14.5 g,juvenile,ectoparasite; endoparasite,,Microtus pennsylvanicus
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",27-May-21,35.75138499,-82.21774396,ectoparasite,endoparasite,male,13 g,juvenile,ectoparasite; endoparasite,,Microtus pennsylvanicus
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",12-Jan-23,35.75152203,-82.21772703,ectoparasite,,female,5.25 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",28-May-21,35.75129799,-82.21769602,,ectoparasite; endoparasite,female,21 g,adult,ectoparasite; endoparasite,,Peromyscus leucopus
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",12-Jan-23,35.75128701,-82.21766903,,ectoparasite,male,15.5 g,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",12-Jan-23,35.75125197,-82.21764204,ectoparasite,,male,5.5 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",27-May-21,35.75123697,-82.217591,,ectoparasite; endoparasite,male,31 g,adult,ectoparasite; endoparasite,,Synaptomys cooperi
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",7-May-24,35.75127401,-82.21754297,,ectoparasite; endoparasite,female,23.5 g,adult,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",7-May-24,35.75150602,-82.21753903,,ectoparasite; endoparasite,male,16 g,subadult,,ectoparasite; endoparasite,Peromyscus leucopus
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",8-May-24,35.75124401,-82.21752897,ectoparasite,endoparasite,male,18.5 g,adult,ectoparasite,endoparasite,Blarina brevicauda
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",14-Jul-21,35.75112096,-82.21752201,,ectoparasite,male,16.5 g,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",7-May-24,35.75124904,-82.21751598,,ectoparasite; endoparasite,male,17 g,adult,,ectoparasite; endoparasite,Peromyscus leucopus
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",13-Jan-23,35.75116304,-82.21745202,,ectoparasite,female,16.5 g,adult,,ectoparasite; endoparasite,Blarina brevicauda
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",7-May-24,35.75152698,-82.21745001,,ectoparasite; endoparasite,male,27.5 g,adult,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",13-Jan-23,35.75116103,-82.21744901,ectoparasite,,female,3.25 g,adult,endoparasite,ectoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",13-Jan-23,35.75116103,-82.21744498,ectoparasite,,male,15 g,adult,endoparasite,ectoparasite,Blarina brevicauda
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",28-May-21,35.75183803,-82.21743702,,ectoparasite; endoparasite,female,5 g,adult,endoparasite,ectoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",14-Jan-23,35.75095198,-82.21725203,,ectoparasite,male,14.75 g,adult,,ectoparasite; endoparasite,Blarina brevicauda
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",12-Jan-23,35.75096204,-82.21719696,,ectoparasite,female,12.25 g,subadult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",16-Jul-21,35.75100998,-82.21711599,ectoparasite,endoparasite,female,15.5 g,adult,ectoparasite; endoparasite,,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 4.5 km ESE Mount Mitchell, along South Toe River Road",14-Jul-21,35.75052098,-82.21678197,,ectoparasite; endoparasite,female,18 g,adult,endoparasite,ectoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",15-Jan-22,35.74238601,-82.21622097,ectoparasite,,male,2.25 g,adult,,ectoparasite; endoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74277996,-82.21603397,,ectoparasite,female,6 g,adult,,ectoparasite; endoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74277996,-82.21603397,,ectoparasite,male,9 g,adult,,ectoparasite; endoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74278197,-82.21601503,,ectoparasite,male,4.5 g,adult,,ectoparasite; endoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74292304,-82.21591302,,ectoparasite,male,24 g,adult,,ectoparasite; endoparasite,Napaeozapus insignis
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74285598,-82.215851,,ectoparasite,male,21.5 g,adult,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74285598,-82.215851,,ectoparasite,male,4.5 g,adult,,ectoparasite; endoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74293897,-82.21584203,,ectoparasite,male,6 g,adult,,ectoparasite; endoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74293897,-82.21584203,,ectoparasite,male,12.5 g,subadult,,ectoparasite; endoparasite,Blarina brevicauda
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74293897,-82.21584203,,ectoparasite,female,4.5 g,adult,,ectoparasite; endoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",5-Nov-22,35.74279999,-82.21582401,,ectoparasite,male,3.5 g,adult,,ectoparasite; endoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",5-Nov-22,35.74279999,-82.21582401,,ectoparasite,male,7 g,adult,,ectoparasite; endoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74218401,-82.21579098,,ectoparasite; endoparasite,female,29.5 g,adult,endoparasite,ectoparasite,Napaeozapus insignis
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",28-May-22,35.74253596,-82.21579098,,ectoparasite,female,3 g,adult,,ectoparasite; endoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74237101,-82.21574698,,ectoparasite,female,6.25 g,adult,,ectoparasite; endoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",28-May-21,35.74336099,-82.21574496,ectoparasite,endoparasite,male,15.25 g,adult,ectoparasite; endoparasite,,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",11-Mar-22,35.74192802,-82.21573801,ectoparasite,endoparasite,male,3.75 g,adult,endoparasite,ectoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",11-Mar-22,35.74183499,-82.21571404,ectoparasite,endoparasite,female,4.75 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74239196,-82.21570901,,ectoparasite,female,9 g,adult,,ectoparasite; endoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74225802,-82.21569199,,ectoparasite,female,6 g,subadult,,ectoparasite; endoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74225802,-82.21569199,,ectoparasite,female,6 g,subadult,,ectoparasite; endoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74225802,-82.21569199,,ectoparasite,female,6.25 g,subadult,,ectoparasite; endoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74233999,-82.21568897,,ectoparasite,female,5.5 g,adult,,ectoparasite; endoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74240596,-82.21566601,,ectoparasite,female,6 g,adult,,ectoparasite; endoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",15-Jan-22,35.74236698,-82.21563399,ectoparasite,,male,2.5 g,adult,,ectoparasite; endoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",9-May-24,35.74562998,-82.21561404,,ectoparasite; endoparasite,male,19 g,subadult,,ectoparasite; endoparasite,
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",14-Jul-21,35.74540903,-82.21561102,ectoparasite,endoparasite,female,50.5 g,adult,ectoparasite; endoparasite,,Microtus pennsylvanicus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",13-Jan-23,35.743717,-82.215582,,ectoparasite,female,14.75 g,subadult,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74242398,-82.21557297,,ectoparasite,male,4.75 g,adult,,ectoparasite; endoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74242398,-82.21557297,,ectoparasite,female,6 g,adult,,ectoparasite; endoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74242398,-82.21557297,,ectoparasite,female,6.25 g,adult,,ectoparasite; endoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74241401,-82.21556299,,ectoparasite,female,5 g,adult,,ectoparasite; endoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",13-Jan-23,35.742422,-82.21554,,ectoparasite,female,20 g,adult,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",11-Mar-22,35.74242398,-82.21553902,ectoparasite,endoparasite,male,7.25 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",28-May-21,35.74346703,-82.21553097,ectoparasite,endoparasite,male,12.5 g,adult,ectoparasite; endoparasite,,Peromyscus leucopus
United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",5-Nov-22,35.74243999,-82.21552997,ectoparasite,,unknown,,adult,ectoparasite,endoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",5-Nov-22,35.74243999,-82.21552997,ectoparasite,,female,13.75 g,adult,ectoparasite,endoparasite,Blarina brevicauda
United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",5-Nov-22,35.74243999,-82.21552997,ectoparasite,,unknown,,adult,ectoparasite,endoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74244997,-82.21552896,,ectoparasite,male,5 g,adult,,ectoparasite; endoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",7-May-24,35.744411,-82.21548303,,ectoparasite; endoparasite,male,25 g,adult,,ectoparasite; endoparasite,
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",7-May-24,35.74458601,-82.21535998,ectoparasite,endoparasite,female,21.5 g,adult,,ectoparasite; endoparasite,Peromyscus leucopus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",9-May-24,35.74510502,-82.215334,,ectoparasite; endoparasite,male,14.5 g,subadult,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",12-Jan-23,35.74391403,-82.21527197,ectoparasite,,female,3 g,adult,ectoparasite; endoparasite,,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",9-May-24,35.74516998,-82.21519503,,ectoparasite; endoparasite,male,14.5 g,subadult,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",15-Jul-21,35.74468902,-82.21518497,ectoparasite,endoparasite,male,42.5 g,adult,ectoparasite; endoparasite,,Microtus pennsylvanicus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",16-Jul-21,35.74499899,-82.21518296,ectoparasite,,male,11.25 g,subadult,ectoparasite,endoparasite,Synaptomys cooperi
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",14-Jul-21,35.74462004,-82.21516997,ectoparasite,endoparasite,male,36 g,adult,ectoparasite; endoparasite,,Microtus pennsylvanicus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",27-May-21,35.74375897,-82.21516603,,ectoparasite; endoparasite,male,10.5 g,subadult,ectoparasite; endoparasite,,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",7-May-24,35.74512798,-82.215104,,ectoparasite; endoparasite,female,10.5 g,juvenile,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",8-May-24,35.74514299,-82.21509998,ectoparasite,endoparasite,female,16.2 g,adult,ectoparasite,endoparasite,Ochrotomys nuttalli
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",9-May-24,35.74516797,-82.21509503,,ectoparasite; endoparasite,female,15.7 g,subadult,ectoparasite,endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",14-Jul-21,35.74456003,-82.21509201,ectoparasite,endoparasite,male,100 g,adult,ectoparasite; endoparasite,,Sigmodon hispidus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",7-May-24,35.74418996,-82.21494801,,ectoparasite; endoparasite,female,22.5 g,adult,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",7-May-24,35.74420597,-82.21492304,,ectoparasite; endoparasite,male,19.5 g,adult,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",7-May-24,35.74420597,-82.21492304,,ectoparasite; endoparasite,male,,adult,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",9-May-24,35.745231,-82.21492203,,ectoparasite; endoparasite,male,21.3 g,adult,ectoparasite,endoparasite,Ochrotomys nuttalli
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",28-May-21,35.74508599,-82.214903,ectoparasite,endoparasite,male,13.25 g,subadult,ectoparasite; endoparasite,,Microtus pennsylvanicus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",14-Jan-22,35.74310602,-82.21485103,,ectoparasite,male,6 g,adult,,ectoparasite; endoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",28-May-21,35.74500804,-82.21473503,ectoparasite,endoparasite,female,13 g,subadult,endoparasite,ectoparasite,Microtus pennsylvanicus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",7-May-24,35.74506897,-82.21473402,ectoparasite,endoparasite,female,15.25 g,adult,ectoparasite,endoparasite,Blarina brevicauda
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",9-May-24,35.74536704,-82.21472296,ectoparasite,endoparasite,female,22.5 g,adult,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",16-Jul-21,35.744857,-82.21471399,ectoparasite,,male,16.5 g,subadult,ectoparasite,endoparasite,Microtus pennsylvanicus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",9-May-24,35.74546997,-82.21470502,,ectoparasite; endoparasite,male,20 g,subadult,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",9-May-24,35.74518196,-82.21464702,,ectoparasite; endoparasite,male,16.5 g,subadult,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",14-Jul-21,35.74454402,-82.21461601,ectoparasite,,female,24 g,adult,ectoparasite,endoparasite,Microtus pennsylvanicus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",9-May-24,35.74519202,-82.21456203,,ectoparasite; endoparasite,female,18.5 g,adult,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",9-May-24,35.74513,-82.21455901,,ectoparasite; endoparasite,female,22.5 g,adult,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",9-May-24,35.74492598,-82.21450604,ectoparasite,endoparasite,female,18.8 g,adult,ectoparasite,endoparasite,Ochrotomys nuttalli
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",8-May-24,35.74492598,-82.21450604,ectoparasite,endoparasite,male,4.5 g,adult,ectoparasite,endoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",27-May-22,35.74495699,-82.21443404,,ectoparasite,male,5 g,adult,,ectoparasite; endoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5.31 km ESE Mount Mitchell, along South Toe River Road at Big Lost Cove Creek, 2024 South Toe River Road",15-Jan-22,35.74959403,-82.21371797,ectoparasite,,male,5.5 g,adult,ectoparasite,endoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5.31 km ESE Mount Mitchell, along South Toe River Road at Big Lost Cove Creek, 2024 South Toe River Road",14-Jan-22,35.74949797,-82.21367598,,ectoparasite,male,23 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"Pisgah National Forest, 5.31 km ESE Mount Mitchell, along South Toe River Road at Big Lost Cove Creek, 2024 South Toe River Road",14-Jan-22,35.74942304,-82.21361797,ectoparasite,,female,18 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"Pisgah National Forest, 5.31 km ESE Mount Mitchell, along South Toe River Road at Big Lost Cove Creek, 2024 South Toe River Road",14-Jan-22,35.74943603,-82.21361001,,ectoparasite,female,15 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"Pisgah National Forest, 5.31 km ESE Mount Mitchell, along South Toe River Road at Big Lost Cove Creek, 2024 South Toe River Road",14-Jan-22,35.74937903,-82.21356902,ectoparasite,,male,5.5 g,adult,,ectoparasite; endoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",13-Jan-23,35.74353601,-82.21322201,ectoparasite,,female,15 g,adult,endoparasite,ectoparasite,Blarina brevicauda
United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",11-Mar-22,35.74315798,-82.21321899,ectoparasite,,male,19.5 g,adult,ectoparasite,endoparasite,Microtus pinetorum
United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",14-Jan-23,35.74308297,-82.21315898,,ectoparasite,female,3.5 g,adult,endoparasite,ectoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",14-Jan-23,35.74308498,-82.21315596,,ectoparasite,male,3 g,adult,endoparasite,ectoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",13-Jan-23,35.74336502,-82.21309503,ectoparasite,,male,3 g,adult,endoparasite,ectoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",11-Mar-22,35.74368898,-82.21298598,ectoparasite,endoparasite,male,18.5 g,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",11-Mar-22,35.74369996,-82.21298103,ectoparasite,endoparasite,female,2.75 g,adult,ectoparasite; endoparasite,,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",11-Mar-22,35.74367599,-82.21293602,,ectoparasite; endoparasite,male,3.75 g,adult,ectoparasite; endoparasite,,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",13-Jan-23,35.74374304,-82.21288003,,ectoparasite,female,3 g,adult,endoparasite,ectoparasite,Sorex cinereus
United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",13-Jan-23,35.74396198,-82.21285203,,ectoparasite,female,5.75 g,adult,endoparasite,ectoparasite,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",12-Jan-23,35.74387296,-82.21280099,ectoparasite,,male,5 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",13-Jan-23,35.74388302,-82.21279596,ectoparasite,,male,4.5 g,adult,endoparasite,ectoparasite,Sorex dispar
United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",13-Jan-23,35.74376098,-82.21263897,,ectoparasite,female,13.5 g,subadult,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",13-Jan-23,35.74376098,-82.21262899,,ectoparasite,female,16.75 g,adult,,ectoparasite; endoparasite,Peromyscus maniculatus
